CID,SMILES
2964652,CC1=CC(=C(C=C1)C)NC(=O)CSC2=C(NN=C2C)C
850581,CC1=C(SC(=N1)Cl)C(=O)NC2=CC(=CC(=C2)F)F
24819793,CC1=CC(=CC=C1)NC(=O)CSCC(=O)NC2=NN=C(S2)C3CC3
135403208,C1=CC=C2C(=C1)[N+](=C3C=CC(=CC3=[N+]2[O-])O)[O-]
25162502,CC1=CC=C(C=C1)CN2CC(CC2=O)C(=O)N(C)CCC3=CC(=C(C=C3)OC)OC
843888,CC1=CC=CC=C1NC(=S)NNC(=O)C2=CC=CO2
711707,CC1=CC(=NN1CC(=O)NC2=CC3=C(C=C2)OCO3)C(F)(F)F
2851263,COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=[N+](C=C2)CC3=CC=CC=C3.[Cl-]
2288845,CC1=CC=C(C=C1)C(=O)NCCNS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-]
740195,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC(=CC=C3)[N+](=O)[O-])CO
2393742,C1=CC=C(C=C1)C2=NC(=CS2)COC(=O)C3=CC=CC=C3O
729856,CC(C)C1=NN=C(S1)NC(=O)COC2=CC=CC=C2[N+](=O)[O-]
5395241,C/C(=N\N1CCN(CC1)C2=CC=CC=C2)/C3=CC=CS3
5335051,C1OC2=C(O1)C=C(C=C2)/C=N/NC3=NC4=CC=CC=C4C=C3
8700197,C1CC1NC(=O)C2=CC=CC=C2NC(=O)COC3=CC=CC=C3C#N
2072961,CCOC(=O)C1=C(N=C(S1)NC(=O)CCC2=CC=CC=C2)C
1225107,C1=CC(=C(C=C1Cl)Cl)/C=C\2/C(=O)N=C(S2)N
6899913,C1=CC=C(C=C1)C2=NN(C=C2/C=N/NC(=S)N)CCC#N
2822035,COC1=C(SC=C1C(=O)OC)S(=O)(=O)N2CCOCC2
5297390,COC1=CC=C(C=C1)NC(=O)C2=NN=CC=C2
2369402,COC1=CC(=C(C=C1)OC)/C=C/C(=O)NC2=NCCS2
2740563,CC1=C(SN=N1)C(=O)N2CCN(CC2)C3=NC=CC(=C3)C(F)(F)F
135470912,COC1=CC=CC(=C1O)/C=N/NC(=O)C2=NC=CN=C2
4170205,CC1=NN=C(S1)NC(=O)CSC2=NC=CN2C3=CC=C(C=C3)F
3217171,C1CC2CC(CC1N2CC3=CC=CC=C3)NC(=O)C4=CC(=CC=C4)F
3444527,CCOC1=C(C2=CC=CC=C2C=C1)C3C(=C(N(C(=O)N3)C)C)C(=O)OCCOC
711720,C1CSCCN1C2=C(C(=O)N3C=CC=CC3=N2)C=O
2481263,CCOC1=C(C=CC=N1)C(=O)NCCC2=CC=C(C=C2)Cl
6466146,C1=CC(=C(C=C1F)Cl)C(=O)NC2=NC=CN=C2
971614,CCOC1=CC=CC=C1NC(=S)NCCC2=CC=C(C=C2)F
710793,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]
1348878,CC1=CC(=C(N1C2=CC=C(C=C2)O)C)/C=C\3/C(=O)N(C(=O)S3)C
1489174,C1CN(C=CC(=N1)C(F)(F)F)C(=O)C2=CC=C(C=C2)[N+](=O)[O-]
2387463,CC(=O)OCC(=O)NC1=CC=CC=C1OC(F)F
2957793,CCNC(=O)C12CCC(C1(C)C)(C3=NC4=C(C=C(C(=C4)C)C)N=C23)C
5201771,CC1(NC2=CC=CC=C2C(=O)N1NC(=O)C3=CC=CC=C3)C
2611612,CC1=CC(=C(C=C1)C(=O)OCC(=O)NCC2=CC=CS2)O
20182170,C1=CC(=CN=C1)/C=C(\C#N)/C(=O)NC2=CC=C(C=C2)S(=O)(=O)N
6485844,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)N3CCCC3)CC(=O)OC
135413741,CCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)CC3=CC=CC=C3)C
225521,C1=C(C(=C(C(=N1)C(=O)O)Cl)Cl)Cl
4818559,C1CN(CCN1CC(=O)NC2=C(C=CC(=C2)F)F)C3=CC=CC=N3
2025961,COC1=C(C=C2C(=C1)CCN3C2=CC(=NC3=O)NC4=CC=C(C=C4)F)OC
5333145,C1=CC(=CC=C1/C=N/NC(=O)C2=CC=NC=C2)C(F)(F)F
2814075,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)NC(=O)NC3=C(C=C(C=C3)F)F)O
4879638,CCOC1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)CCNC(=O)C
268297,CC1=CC(=O)N(C2=CC=CC=C12)CC(=O)O
1243597,C1=CC=C(C=C1)C2=CC=C(N2CC(=O)NC3=CC=CC(=C3)C(F)(F)F)CCC(=O)O
3555310,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N3CCN(CC3)C=O
1088565,CC(=O)C1=CN(C2=CC=CC=C21)CC(=O)NC3=CC=C(C=C3)OC
2841517,CC1=CC=CC=C1CC2C(=O)N=C(S2)N
5303245,CC1=CC=CC=C1OCC(=O)NC2=CN(N=C2)CCCC(=O)O
3780273,CCOC(=O)C1=CC=C(C=C1)NC(=O)CC2C(=O)N3CCN=C3S2
2790527,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC(=CC=C4)O.Cl
3825380,CC1=C(SN=N1)S(=O)(=O)C2=CC=C(C=C2)OC
135557876,CC1=NC=C(C(=C1O)/C=N/NC2=NC=C(C=C2)C(F)(F)F)CO
686161,C1CCC2=C(C1)C(=C(S2)N)C(=O)C3=CC=CC=C3
6901510,C\1CC(=C(/C1=C\C2=CC=CC=C2)N3CCOCC3)/C=N/NC4=CC=CC=C4C(=O)O
938485,CC1=CC(=NN1C2=NC=C3C(=N2)N(CCOC3=O)CCO)C
1970670,CC1=NC(=CC=C1)NC(=S)NC2=CC=C(C=C2)CC(=O)OC
2981975,CN(C)S(=O)(=O)N1CCN(CC1)CC(COC2=CC3=C(C=C2)C=C(C=C3)Br)O
3837489,CCOC1=CC=C(C=C1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCC(=O)O
563007,C1=CC=C(C=C1)CN2C3=C(N=N2)N(C(=O)NC3=O)CCO
6623637,CCN(C1=CC=CC=C1)C(=O)CN2C(=O)C3=CC4=C(N3C(=N2)C)C=CC(=C4)C
24684670,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC=NC=C3)O
649270,CCCN1C(=NN=C1SCC(=O)C2=CC3=C(C=C2)OCCO3)C4=CC=CO4
2812328,COC1=CC=C(C=C1)OC2=C(C(=CC=C2)Cl)CNC(=O)CCC(=O)O
803945,C1CSC(=N1)SCC2=CC=C(C=C2)[N+](=O)[O-]
20873747,CC(C)CCNC(=O)C1=CC2=C(C=C1)C(=C3CCCC3=N2)Cl
2881119,C1=CC=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)CC(=O)NCCO
135656473,COC1=CC=C(C=C1)OC2=C(NN=C2)C3=C(C=C(C=C3)OCC(=O)NN)O
6887544,CC1=CC(=NN1)C(=O)N/N=C/C2=CN=CC=C2
20865361,CCN1C2=CC=CC=C2C3=C(C1=O)C=C(S3)C(=O)NCCC(C)C
2802190,CCOC(=O)CCSC1=NNC(=S)S1
25237433,C/C(=N/NC(=O)C1CCCC1)/C2=CC=C(C=C2)NC(=O)C(F)(F)F
2960040,CCOC1=CC=CC=C1CNCC2CCCO2.Cl
24792732,CC(C)C1C(=O)N(C2=CC=CC=C2O1)CC(=O)NC3CCCCC3
2567991,CCOC1=CC=C(C=C1)CN(C)C(=O)CNC(=O)C2CCCCC2
1246494,CCOC(=O)C1=C(C(=C(S1)NC(=O)OC)C(=O)OC)C
9564310,C1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)/C=N/NC(=O)C3=CC=NC=C3
9641063,CC1=CC(=NC(=N1)N/N=C/C2=CC=C(C=C2)SC)C
5854931,CC(C)C/C(=N\NC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])/C
704942,CC1=CC=CC=C1NC2=NC=NC(=N2)N
3989178,C1CN2C(N(C(=O)N2C1)C3=CC(=CC=C3)Cl)C4=CN=CC=C4
827887,C1=CC=C(C=C1)CN2C3=NC=NC(=C3C=N2)NC4=CC=CC=C4
654602,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)(C3=CC=C(C=C3)Cl)O
17278232,CC1=CC(=CC(=C1)NC(=O)NC2=NC=CN=C2)C
2553582,C1CCN(C1)CC(=O)NCC(=O)NC2=CC=C(C=C2)F
2727277,C#CCOC(=O)NC1=CN=C(C=C1)OCC(F)(F)F
2080643,CCOC1=C(C=CC=N1)C(=O)NCC2=CC=CC=C2F
1485674,COC1=CC=CC2=C1C=C(C(=O)N2)C3=CC=CC=C3
7479635,CC1=CC(=C(C=C1)NC(=O)CCCN2C3=CC=CC=C3OC2=O)O
9025322,C1CC1C2=NN=C(N2C3CC3)SCC(=O)C4=C(C=CC(=C4)F)F
4879123,CC1CCCC(C1C)NC(=O)CCC(=O)C2=CC=C(C=C2)F
541020,CC(=O)NNS(=O)(=O)C1=CC=C(S1)C2=NN(C(=C2)C(F)(F)F)C
4652862,CSCCC(C1=NC2=CC=CC=C2N1)NC(=O)C3CCCCC3
2933168,CCC(C(=O)NC1CCCCCC1)OC2=CC=CC=C2
23606527,CCC1=CC=CC=C1N2N=C(N=N2)C3=CC=CC=C3
912433,COC1=CC=CC(=C1OC)C(=O)NC2=CC3=C(C=C2)OCO3
841429,C1CCC(CC1)NC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N
16286851,CC1C(=O)NC2=C(S1)C=CC(=C2)C(=O)NCC3=CC=CC=N3
25162388,C1CCN(C1)C2=CC=CC=C2NC(=O)C3=COCCO3
3887621,COC1=CC=CC=C1C(=O)NC2CCCC3=CC=CC=C23
2835978,C1C2CC3CC1CC(C2)(C3)C(CO)N.Cl
16022269,CC1=CC=C(C=C1)SCC2=C(OC(=N2)C3=CC=C(C=C3)C(=O)NCC4=CC=C(C=C4)Cl)C
832423,CC1=C(C=C(C=C1)NCC(=O)NC2=CC=C(C=C2)Br)C
2179888,C1CCN(C1)C(=O)/C(=C\C2=CC=CS2)/NC(=O)C3=CC=CC=C3
3487246,CN1C(=O)C(NC1=S)CCC(=O)O
6495542,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2C)C3=CC4=C(O3)C(=CC=C4)OC
2814675,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N(C)CCC3=CC=CC=N3
1898408,C1=CC(=CC=C1NC(=O)C(=O)NCCC(=O)O)S(=O)(=O)N
3238672,CCC(C(=O)NC1=NC(=C(S1)C(=O)OCC)C)SC2=NC3=C(C4=CC=CC=C4N3CC)N=N2
9585102,C1CC2(C1)CC2C(=O)N/N=C/C3=CC=C(C=C3)Cl
910781,CCC(=O)NC1=CC=C(C=C1)C=C(C(=O)C)C(=O)C
4429173,COC1=CC=C(C=C1)NC2(CCCCC2)C#N
135648539,CCOC(=O)C1=C(SC2=C1CCC2)/N=C/C3=C(C(=CC=C3)[N+](=O)[O-])O
3155664,C1C2CC3CC1CC(C2)(C3)C(=O)OCC(=O)NC4=NC=CS4
8195637,C1=CC=C(C(=C1)F)S(=O)(=O)NNC2=CC(=CC=C2)[N+](=O)[O-]
2104082,CN1CCN(CC1)C2=C(C=C(C=C2)Cl)N
747884,CC1=CC(=NC(=N1)C2=CC=CC=C2O)N3CCN(CC3)C
15999200,CC1=CC(=C(C=C1)C)NC2=C(C=CC3=NON=C32)[N+](=O)[O-]
6467483,CC(C)C1=CC=CC=C1OCC(=O)N2CCCCCCC2
875986,C1CCC(CC1)N(C2CCCCC2)C(=O)C3=C(C=CC=C3F)F
16015976,CN(CC1=CC=CC=C1)C(=O)CSC2=NN=C(O2)C3=CC(=CC=C3)Cl
16192836,CC1=C[N+](=CC=C1)CC(=O)NC2=NC3=CC=CC=C3S2.[Cl-]
2226166,C1=CC(=CC=C1NC(=O)C2=CC3=C(C=C2)N=CN3)OC(F)(F)F
16012884,COC1=CC=C(C=C1)N2C3=C(C=N2)C4=NC(=NN4C=N3)CC5=CC=CC=C5
747064,CC1=CC(=NO1)NS(=O)(=O)C2=CC=CC=C2
2983575,C1CN(CCN1C2=CC=CC=C2)C(=O)C3=CC4=NC=CN=C4C=C3
2832255,CCOC(=O)C1=C(NC(=C(C1C2=CC=CO2)C(=O)OC)C)C
1075575,CC1=C(C(=CC=C1)C)NC(=O)C2CCN(CC2)C(=O)C3=CC=CS3
9184438,CC(C)(CNC1=C(C=C(C=C1)C(F)(F)F)[N+](=O)[O-])N2CCOCC2
720519,CCOC1=CC=C(C=C1)C2=CN3C=CC=CC3=N2
7455337,C1CCC(C1)(C2=CC=CC=C2)C(=O)OCC(=O)N3CCNC3=O
6457658,CC1=C(C=C(C=C1)S(=O)(=O)NCCCN2C=CN=C2)C(=O)NC(C)C
6371505,C/C(=N/NC(=O)CNC(=O)/C=C/C1=CC=CC=C1)/C2=CC=CO2
2998115,C1C2CC3CC1CC(C2)(C3)C4=CN=NN4C5=CC=C(C=C5)S(=O)(=O)N
11586368,C1=CC(=CC(=C1)O)CNN.Cl
1021108,C1COCCN1C(=S)C2=CC(=C(C=C2)OC(=O)C3=CC=CC=C3F)Cl
1380898,C1=CC=C(C=C1)CCNC2=CC=NC3=CC4=CC=CC=C4C=C23
1865943,CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)N2CCN(CC2)C3=CC=CC=C3
6060178,CN/N=C/C1=CC=C(C=C1)C#N
9626311,CC/C(=N\NC(=O)C1=CC2=C(C=C1)OCO2)/C3=CC=CC=C3
4727590,CC(C)C1=CC=C(C=C1)CNC2=NN=NN2C
20860709,CC1CCC(CC1)NC(=O)CS(=O)(=O)CC2=C(OC(=N2)C3=CC=C(C=C3)OC)C
2894202,C1=CC(=CN=C1)NC(=S)NC(=O)C2=CC=CS2
4336613,COC1=CC(=CC(=C1OC)OC)C(=O)NCC2CCCCC2
5433399,CC1=CC(=C(N1C2=CC=C(C=C2)Br)C)/C=N/NC(=O)C3=C(N=C4N3C=CC=C4)C
3292253,CC(=O)NC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3)C4=CC=CC=C4
2801503,CN1C2CCC1CC(C2)NC(=O)C3=CC=C(C=C3)Cl
2592745,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)OCC(=O)NCC3=CC=C(C=C3)F
2455905,C1=COC(=C1)C(=O)NCCC(=O)NC2=CC(=C(C=C2)C#N)Cl
1256627,CC1=CC=CC=C1NC(=O)NC2=C(C=C(C=C2Cl)C)C
16193543,C[N+]1(C2CCC1CC(C2)O)CC=C.[Br-]
9643843,CC1=C(SN=N1)C(=O)N/N=C/C2=CC(=CC=C2)C(F)(F)F
802125,C1=CC(=CC(=C1)Br)C(=O)NC(=S)NC2=CN=CC=C2
2443018,C1CC2=C(C1)C=C(C=C2)S(=O)(=O)N3CCNCC3
2823539,CC1=CC=CC=C1N2C3=C(C(=O)N(C2=O)CC4=CC(=CC=C4)OC)NC=N3
2877030,C1CC(OC1)CNC(=S)NC2=CC(=CC=C2)Cl
16009607,CC1=CN2C(=O)C=C(N=C2S1)COC3=CC=C(C=C3)NC(=O)C4=CC(=CC=C4)F
665329,COC1=CC=C(C=C1)CN2C(=O)[C@H]3[C@@H](C2=O)ON=C3C4=CC=C(C=C4)F
16236812,C1C2=CC=CC=[N+]2C(C1(C3=CC=CC=C3)O)C4=CC=CC=C4.[Br-]
822172,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(N=C(N=C2OC)N)N
2814290,CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC=CS3
2960728,CCOC(=O)C1=CC=C(C=C1)NC(=O)C(C)SC2=NC(=O)C=C(N2CC=C)N
1614060,CN(C)C(=O)OC1=CC2=C(C=C1)C(=O)/C(=C/C3=CC(=CC=C3)[N+](=O)[O-])/O2
16278337,CN1C=C(C2=CC=CC=C21)C(=O)OCC(=O)NC3CCCC3
788806,C1=CC=C(C(=C1)C(=O)N)NS(=O)(=O)C2=CC=C(C=C2)F
3140522,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC(=C(C=C2)F)F
3123550,CN1C(=C(N=C1C(C2=CC=C(C=C2)Br)O)Cl)Cl
4989294,CC1=C(C=CC(=C1)N=NC2=CC=CC=C2OC)N
4897473,CCOC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)F
20970058,CC1C(=O)NC2=C(S1)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NCC(C)C4=CC=CC=C4
2288258,CN1C(=C(C(=O)N(C1=O)C)C=NC2=CC=C(C=C2)OC)O
2857894,CCOC(=O)N1C(CC(=N1)C)(C2=CC=C(C=C2)Cl)O
16195185,COCCNCC(=O)NC1=CC=C(C=C1)OC(F)(F)F.Cl
5458180,C(CNCCNCCN)N.Cl
4545957,C1CC(OC1)CNC(=S)NC(=O)C2=CC=CO2
1511818,C1=CC=C(C(=C1)NC(=O)CCN2C=NN=N2)F
135490159,CC1=C(C(=O)NC(=N1)SCC2=CC=CC=C2)CC(=O)OC
6852072,CC1=CC(=NC(=O)N1)SCC(=O)C2=CC=CC=C2
653794,COC1=CC=CC(=C1)N2CCN(CC2)C3=C4CCCC4=NC5=NC=NN35
6497554,CCC1=CC=C(C=C1)N2CC(CC2=O)C(=O)N3CCCCCC3
5166959,C1CC(OC1)C(=O)N2C(CC(=N2)C3=CC=C(C=C3)Br)C4=CC=CO4
937068,CC(=O)N1C2(CCCC2)OC(=N1)C3=CC=C(C=C3)Br
682793,CC1=C(C(=O)N(N1)C2=CC=CC=C2)C(=O)C3=CC(=CC=C3)F
2985869,C1CCCN(CC1)S(=O)(=O)N2CCNCC2.Cl
24818240,CCCCCC1=NN=C(S1)NC(=O)CN2C(=O)C3CCCCC3C2=O
626536,C1=CC(=CC(=C1)OCC(=O)NC2=CN=CC=C2)C(F)(F)F
7254487,C1=CC=C(C=C1)CNC(=O)CS(=O)(=O)C2=CC=C(C=C2)F
3154428,CCCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=NCCS3
776319,CC1=CC=C(C=C1)SC2=C(C(=O)N(C3=CC=CC=C32)C)[N+](=O)[O-]
11958912,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C4N3C=CC=C4)C.Br
5822183,C/C(=N\NC(=O)CCC(=O)NCC1=CC=CC=C1)/C2=CC=CO2
903997,CCN1C=C(C(=N1)C(=O)NC2=CC3=C(C=C2)OCCO3)[N+](=O)[O-]
16193934,CCOC(=O)C1CCCN(C1)C2=C(C(=O)C2=O)NCCC3=CC=CC=C3
2492324,COC1=C(C=CC(=C1)C#N)OCC(=O)NCCC2=CCCCC2
135510248,C1C/C(=C\C2=CC=C(C=C2)O)/C3=NC4=CC=CC=C4C(=C3C1)C(=O)O
4563535,CC1=C(C(=C(C=C1)S(=O)(=O)N2CCCCC2C3=CN=CC=C3)C)C
915989,CC1=CC(=C(C=C1)C2=CSC3=C2C(=O)OC(=N3)C(C)C)C
732342,C1CCCN(CC1)C(=S)NC(=O)C2=CC=CC=C2Cl
4781377,C1CC(=O)N(C1)CCCNC(=O)C2=CC3=CC=CC=C3O2
1147132,COC1=CC(=C(C=C1)NC(=O)CSC2=NN=NN2C3=CC=CC=C3OC)OC
16190435,CC(CC1=CSC=C1)NCC2=C(NN=C2)C3=C(C=C(C=C3)F)F
20926007,CN1CCN(CC1)C(=O)C2=C(C3=CC=CC=C3O2)NC(=O)COC4=CC=C(C=C4)OC
16315220,CCC1(C(=O)N(C(=O)N1)NC(=O)C(C)OC2=CC=C(C=C2)F)C
6877491,CCN(CC)CC1=C(N=NN1C2=NON=C2N)C(=O)N/N=C/C3=CC=NC=C3
2955257,CC1CN(CCN1C2=CC=C(C=C2)C)C(=O)NC3=CC=C(C=C3)C(=O)C
238627,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)SC3=CC=C(C=C3)[N+](=O)[O-]
3545527,CCN1C=C(C2=CC=CC=C21)C3=NC(CO3)CC(C)C
3791937,CCC(C(=O)NC(C)C1=CC=CC=C1)C(=O)NC(C)C2=CC=CC=C2
6456951,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)CCC(=O)N2CCCC2
1092431,CC1=CC(=NC=C1)NC2=NC(=CS2)C3=CC=C(C=C3)F
2583506,CC(C)OC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3N2
1246597,CC(C)(C)C1CCC(CC1)C(=O)NC2=NC=CS2
2739179,CC1=CC=C(C=C1)C2=CN=CO2
2236969,COCC1=NN2C(=C(C=NC2=C1C3=CC=CC=C3)C4=CC=CC=C4)N
16194975,C1CC(OC1)C(=O)N(C2CS(=O)(=O)C=C2)C3=CC=C(C=C3)F
971373,CC1=C(C=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)C(=O)C
685093,C=CCN1C2=CC=CC=C2C3=NNC(=S)N=C31
4191915,CC1=CC(=CC=C1)C2=NN=C(S2)NC(=O)C3=CC=CS3
9580799,CC(C)C(=O)O/N=C(/C1=CC(=C(C=C1)OC2=CC=C(C=C2)Cl)[N+](=O)[O-])\N
3317101,CC1=C(C(=O)N(N1)S(=O)(=O)C2=CC=CC=C2)N=NC3=CC(=CC=C3)Cl
3524247,CC1=CC=C(C=C1)S(=O)(=O)NC(C)C(=O)NC2CC2
2116234,CCCCOC1=CC=C(C=C1)C(=O)OCC(=O)N2CCOCC2
2903019,CC(CCC1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Br
2002693,C1=CC(=CC=C1C2=NC(=C(C(=C2)C3=CC=NC=C3)C#N)N)F
16190123,CC(C)CCC1=NOC(=N1)CN(CC2CCC2)CC3CCCO3
1096345,CC1=C(N(C2=CC=CC=C12)CCC(=O)O)C
2141553,C1=CC=C2C(=C1)C=NN=C2SCC(=O)NC3=CC(=CC=C3)O
99602,CCN1CN(C(=S)SC1)CC2=CC=CC=C2
2804298,CC1=C(N=NS1)C(=O)NC(=S)NC2=CC=CC=C2
1442728,CC(C)C1=NC2=CC=CC=C2C(=N1)SCC(=O)NC3CCCCC3
2815490,CC1=CC=CC=C1NC(=O)NC2=CC(=NN2C)C3=CC=CC=C3
950587,CN(C)C(=O)NC1C2=CC=CC=C2C3=CC=CC=C13
788807,C1COCCN1C(=O)NC2=CC=CC=C2C(=O)N
979236,COC1=C(C=C(C=C1Cl)Cl)C(=O)NC2=CC=C(C=C2)CN3CCOCC3
7207475,COC1=CC=CC(=C1)CNC(=O)CSC2=NN=C(C=C2)C3=CC=NC=C3
20859292,CCCCN(C)CCCNC(=O)C1=CN(C2=C(C1=O)C=C(C=C2)S(=O)(=O)N3CCOCC3)CC
2841235,CCCCCOC(=O)NCC(C1=CC=CC=C1)O
2581441,COC1=CC=CC=C1CC(=O)NCCCC2=CC=CC=C2
2772579,CC(C)N1C2=CC=CC=C2N=C1S(=O)(=O)O
2414409,COC1=NC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCC4=CC=CC=C43
18776708,CC(C)CN1C(=O)C2(CCCC3=CC=CC=C32)NC1=O
5896753,CCOC(=O)/C=C/C(=O)OCC(=O)NC1=CC(=CC=C1)Br
1511280,CC(=O)N1CCC2(CC1)NC(=O)N(N2)C3=CC=CC=C3
2909240,C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C(=S)NC3=CC=C(C=C3)F
4093762,COC1=CC=C(C=C1)NC(=O)CSC2=NN=C3N2CCCCC3
2522994,CC1=CC2=C(C=C1)N=C(N2)SCC(=O)NCC3=CC=CS3
2373980,CC1=C(SC=C1)C(=O)OCC(=O)N2CCC3=CC=CC=C3C2
531835,COC1=CC=CC(=C1)C(=O)N2CCOCC2
1506037,CC1=NN(C(=C1C2=CC=CC=C2)N)C3=CC=CC=C3OC
2228786,CCOC(=O)CC1=CSC(=N1)NC(=O)CCSC2=CC=CC=C2
248317,C1C(N(N=C1C2=CC=CC=C2O)C3=CC=CC=C3)C4=CC=CC=C4
2800440,CC1=NC(=NC(=N1)NC(=O)NC(=O)C2=C(C=CC(=C2OC)Cl)OC)C
7598302,CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=NC=CC(=C3)Cl
135652092,COCCNC1=NN=C(C(=O)N1)CC2=CC(=C(C=C2)OC)OC
820259,COC1=C(C=C2CCCN3C2=C1CCC3)C=O
2986135,COC1=CC=C(C=C1)CNC(=O)NC2=CC=CC=C2
724696,COC1=C(C=CC(=C1)/C=C/[N+](=O)[O-])OC(=O)/C=C/C2=CC=C(C=C2)F
3220477,C1CC1C(=O)NC2=NN=C(S2)SCC(=O)NCC3=CC=CC=C3
7814111,C1=CC=C(C=C1)C2=NN=C(O2)NC(=O)COC(=O)C3=CC=CO3
951257,COC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2C3=CC=CC=C3C(=O)O
135489039,CN1C=CC(=N1)C(=O)N/N=C/C2=CNC3=CC=CC=C32
3168784,CC1=CC(=CC=C1)C2=NN=C(N2CC3=CC=CC=C3)SCC(=O)O
744756,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC=C(C=C2)Cl)C
2739692,CN(C1=C(C=C(C=N1)C(F)(F)F)Cl)NC2C3=CC=CC=C3C(=O)O2
6498587,C1=CC(=C(C=C1Cl)C(=O)NCCCNC(=O)C2=NC=CN=C2)Cl
836345,C1=CC=C(C=C1)CCCC(=O)NCC2=CC=CC=N2
6468922,CC1=C(C=C(C=C1)Cl)NC(=O)C2C3CCC(C2C(=O)O)O3
1481981,CC1=C(C=CC=C1[N+](=O)[O-])N2C=CC=C2C=O
1973120,C1COCCN1C(=O)NCCCC2=CC=CC=C2
885548,CC1=CC(=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C)Cl
5181778,COC1=CC=C(C=C1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCC3=CC=CO3
2961134,CC1=C(C=C(C=C1)S(=O)(=O)N)NC(=O)C2=CC=C3CCC4=C3C2=CC=C4
135749818,C1=CC(=CC=C1F)SCCSC2=NC(=CC(=O)N2)N
992258,CC1CCN(CC1)C(=O)C2=CC=CC=C2NC(=O)C3=CC(=CC=C3)S(=O)(=O)N(C)C
1963831,C1=CC(=CN=C1)CNC(=O)C(=O)NC2=NC=CS2
24817458,C1CC(C1)NC(=O)CC2C(=O)NCCN2CC3=CC(=CC=C3)F
135650835,C1=CC=C(C=C1)OCC2=NNC(=S)N2/N=C/C3=CC(=C(C=C3)O)O
3250325,CCC1=C(SC(=C1C#N)NC(C(=O)OCC)(C(F)(F)F)NC(=O)CC(C)C)C
5053574,COC1=C(C(=CC=C1)OC)CNC(=O)CCSCC2=CC=CC=C2F
4409549,CC1C2C3=CC=CC=C3OC1(N(C(=O)N2)CC4=CC=CC=C4)C
6472614,COC1=CC=CC2=C1OC(=C2)C(=O)N3CCCC4=CC=CC=C43
6858454,CC1=CC=C(C=C1)C2=CC=C(O2)/C=N/N3C=NN=C3
6906008,C1COCCN1C2=CC=C(C=C2)/C=N/NS(=O)(=O)C3=CC=CC=C3
858675,CCC1=NC(=C2C3=C(CCCC3)SC2=N1)N4CCN(CC4)C(=O)C
4148167,CC1=C(C2=CC=CC=C2N1)SCCNC(=O)C3=CC=C(C=C3)F
2029483,CC(C)C(=O)NC1=C(C(=O)C2=CC=CC=C2N1C)C3=CC=CC=C3OC
2043605,COC1=CC=C(C=C1)CC(=O)NNC(=S)NC(=O)C2=CN=CC=C2
3708282,CC1(C2(CCC1(CC2O)C(=O)NC3=CC=NC=C3)C)C
1486131,C1=CC=C(C(=C1)C2=NC3=C(N2O)C=CC=N3)Cl
